행정동_코드,행정동_코드_명,서비스_업종_코드,서비스_업종_코드_명,위험도_점수,위험도,위험도7,예측_위험도
11650652,양재2동,CS300035,인테리어,0.035678482018836916,1,5단계,1
11650652,양재2동,CS300036,조명용품,0.3390689970719219,2,6단계,2
11650652,양재2동,CS300043,전자상거래업,1.0282849636230371,2,7단계,2
11650660,내곡동,CS100001,한식음식점,-0.3237152882920559,0,2단계,0
11650660,내곡동,CS100002,중식음식점,-0.31009657458091133,0,2단계,0
11650660,내곡동,CS100005,제과점,-0.1830309934023037,1,4단계,1
11650660,내곡동,CS100007,치킨전문점,0.1701299890730904,2,6단계,2
11650660,내곡동,CS100008,분식전문점,-0.5544969965091904,0,1단계,0
11650660,내곡동,CS100010,커피-음료,0.8751837694512836,2,7단계,2
11650660,내곡동,CS200001,일반교습학원,0.43295635443960034,2,7단계,2
11650660,내곡동,CS200003,예술학원,0.4458975110652663,2,7단계,2
11650660,내곡동,CS200005,스포츠 강습,0.6570157438858066,2,7단계,2
11650660,내곡동,CS200006,일반의원,-0.10661197419572374,1,4단계,1
11650660,내곡동,CS200007,치과의원,-0.05631194939699671,1,5단계,1
11650660,내곡동,CS200008,한의원,-0.46499131988198583,0,1단계,0
11650660,내곡동,CS200028,미용실,-0.4828613990275381,0,1단계,0
11650660,내곡동,CS200031,세탁소,-0.16724619266732374,1,4단계,1
11650660,내곡동,CS300001,슈퍼마켓,0.03994554102582127,1,5단계,1
11650660,내곡동,CS300002,편의점,-0.044869229050079534,1,5단계,1
11650660,내곡동,CS300007,육류판매,0.826332564149396,2,7단계,2
11650660,내곡동,CS300010,반찬가게,0.18829114170766997,2,6단계,2
11650660,내곡동,CS300018,의약품,-0.0080737357858916,1,5단계,1
11650660,내곡동,CS300022,화장품,1.240483326050288,2,7단계,2
11650660,내곡동,CS300028,화초,0.10578431540687397,2,5단계,2
11680510,신사동,CS100001,한식음식점,0.5299507776779853,2,7단계,2
11680510,신사동,CS100002,중식음식점,-0.021091213831077853,1,5단계,1
11680510,신사동,CS100003,일식음식점,-0.005393397760915672,1,5단계,1
11680510,신사동,CS100004,양식음식점,0.06413975622885534,1,5단계,2
11680510,신사동,CS100005,제과점,0.04345179251438215,1,5단계,2
11680510,신사동,CS100006,패스트푸드점,0.09830579212714527,2,5단계,2
11680510,신사동,CS100007,치킨전문점,-0.015311040139185633,1,5단계,1
11680510,신사동,CS100008,분식전문점,0.17049868404840324,2,6단계,2
11680510,신사동,CS100009,호프-간이주점,0.23076358650107137,2,6단계,2
11680510,신사동,CS100010,커피-음료,0.5029574220196829,2,7단계,2
11680510,신사동,CS200001,일반교습학원,0.3557228569063285,2,6단계,2
11680510,신사동,CS200002,외국어학원,0.3549997360691448,2,6단계,2
11680510,신사동,CS200003,예술학원,0.25991167460147413,2,6단계,2
11680510,신사동,CS200005,스포츠 강습,0.034012023992474626,1,5단계,1
11680510,신사동,CS200006,일반의원,0.602944273268894,2,7단계,2
11680510,신사동,CS200007,치과의원,0.06518538837620992,1,5단계,1
11680510,신사동,CS200008,한의원,-0.20636266901545117,1,3단계,1
11680510,신사동,CS200016,당구장,1.8174398279801733,2,7단계,2
11680510,신사동,CS200017,골프연습장,-0.375761808303659,0,2단계,0
11680510,신사동,CS200019,PC방,-0.31016965364407456,0,2단계,0
11680510,신사동,CS200024,스포츠클럽,0.25665560796455866,2,6단계,2
11680510,신사동,CS200025,자동차수리,-0.33128242002002706,0,2단계,0
11680510,신사동,CS200028,미용실,0.09081584580908811,2,5단계,2
11680510,신사동,CS200029,네일숍,1.00031796638375,2,7단계,2
11680510,신사동,CS200030,피부관리실,0.20445460887912204,2,6단계,2
11680510,신사동,CS200031,세탁소,-0.154567661082627,1,4단계,1
11680510,신사동,CS200033,부동산중개업,0.134405532511118,2,6단계,2
11680510,신사동,CS200034,여관,-0.4186144213639886,0,1단계,0
11680510,신사동,CS200037,노래방,-0.3346719593930373,0,2단계,0
11680510,신사동,CS300001,슈퍼마켓,0.2163275981955714,2,6단계,2
11680510,신사동,CS300002,편의점,0.6710320574416793,2,7단계,2
11680510,신사동,CS300003,컴퓨터및주변장치판매,0.691197828114534,2,7단계,2
11680510,신사동,CS300004,핸드폰,0.5387858856291726,2,7단계,2
11680510,신사동,CS300006,미곡판매,0.9802440544072387,2,7단계,2
11680510,신사동,CS300007,육류판매,-0.25023358332492684,0,3단계,0
11680510,신사동,CS300008,수산물판매,-0.3223401602463189,0,2단계,0
11680510,신사동,CS300010,반찬가게,-0.1271396188944121,1,4단계,1
11680510,신사동,CS300011,일반의류,0.7255073789464239,2,7단계,2
11680510,신사동,CS300014,신발,-0.21531391716129306,1,3단계,1
11680510,신사동,CS300015,가방,0.09131142426165481,2,5단계,2
11680510,신사동,CS300016,안경,-0.20663491079858132,1,3단계,1
11680510,신사동,CS300017,시계및귀금속,0.3280946981806556,2,6단계,2
11680510,신사동,CS300018,의약품,0.2589345341990478,2,6단계,2
11680510,신사동,CS300020,서적,-0.22672769665416587,1,3단계,1
11680510,신사동,CS300021,문구,0.2574585342054713,2,6단계,2
11680510,신사동,CS300022,화장품,0.541337289565495,2,7단계,2
11680510,신사동,CS300024,운동/경기용품,0.019840651035400034,1,5단계,1
11680510,신사동,CS300025,자전거 및 기타운송장비,-0.5185349418667404,0,1단계,0
11680510,신사동,CS300027,섬유제품,-0.664893576217676,0,1단계,0
11680510,신사동,CS300028,화초,0.10913230084810602,2,5단계,2
11680510,신사동,CS300029,애완동물,0.05066251018062003,1,5단계,2
11680510,신사동,CS300031,가구,-0.07809084242380657,1,4단계,1
11680510,신사동,CS300032,가전제품,-0.1479703961837523,1,4단계,1
11680510,신사동,CS300033,철물점,1.137378315239903,2,7단계,2
11680510,신사동,CS300043,전자상거래업,0.3913379056711539,2,6단계,2
11680521,논현1동,CS100001,한식음식점,0.8072144258607121,2,7단계,2
11680521,논현1동,CS100002,중식음식점,0.03593626486476085,1,5단계,1
11680521,논현1동,CS100003,일식음식점,0.33664251138312457,2,6단계,2
11680521,논현1동,CS100004,양식음식점,0.23049654684136472,2,6단계,2
11680521,논현1동,CS100005,제과점,0.441694303881342,2,7단계,2
11680521,논현1동,CS100006,패스트푸드점,0.49553699191376693,2,7단계,2
11680521,논현1동,CS100007,치킨전문점,0.8687224036339269,2,7단계,2
11680521,논현1동,CS100008,분식전문점,0.06722502963944199,1,5단계,2
11680521,논현1동,CS100009,호프-간이주점,0.5205373957240073,2,7단계,2
11680521,논현1동,CS100010,커피-음료,0.563233063474409,2,7단계,2
11680521,논현1동,CS200001,일반교습학원,-0.269063690851641,0,3단계,1
11680521,논현1동,CS200002,외국어학원,-0.22009817204599158,1,3단계,1
11680521,논현1동,CS200003,예술학원,-0.06111069107782635,1,4단계,1
11680521,논현1동,CS200005,스포츠 강습,0.4659488199638939,2,7단계,2
11680521,논현1동,CS200006,일반의원,0.3702853876505226,2,6단계,2
11680521,논현1동,CS200007,치과의원,-0.17853013047804428,1,4단계,1
11680521,논현1동,CS200008,한의원,-0.06149488839142163,1,4단계,1
11680521,논현1동,CS200016,당구장,-0.3378515675844444,0,2단계,0
11680521,논현1동,CS200017,골프연습장,0.2147442890875427,2,6단계,2
11680521,논현1동,CS200019,PC방,0.5242189736241798,2,7단계,2
11680521,논현1동,CS200024,스포츠클럽,0.33270237047363227,2,6단계,2
11680521,논현1동,CS200025,자동차수리,0.6406095589712829,2,7단계,2
11680521,논현1동,CS200026,자동차미용,-0.4898909122556429,0,1단계,0
11680521,논현1동,CS200028,미용실,0.05332407196237133,1,5단계,2
11680521,논현1동,CS200029,네일숍,0.038460988514617475,1,5단계,2
11680521,논현1동,CS200030,피부관리실,0.24708573017083113,2,6단계,2
11680521,논현1동,CS200031,세탁소,0.3403759324140172,2,6단계,2
11680521,논현1동,CS200034,여관,-0.4011039266136411,0,1단계,0
11680521,논현1동,CS200037,노래방,-0.3396671603867478,0,2단계,0
11680521,논현1동,CS300001,슈퍼마켓,0.24819546451861055,2,6단계,2
11680521,논현1동,CS300002,편의점,0.4687857839212951,2,7단계,2
11680521,논현1동,CS300003,컴퓨터및주변장치판매,-0.11994197516513957,1,4단계,1
11680521,논현1동,CS300004,핸드폰,0.06596475590634171,1,5단계,1
11680521,논현1동,CS300006,미곡판매,-0.342822016194925,0,2단계,0
11680521,논현1동,CS300007,육류판매,0.042765476927269654,1,5단계,1
11680521,논현1동,CS300008,수산물판매,-0.37233571721951664,0,2단계,0
11680521,논현1동,CS300009,청과상,0.03625103064566729,1,5단계,2
11680521,논현1동,CS300010,반찬가게,0.06446825199648512,1,5단계,1
11680521,논현1동,CS300011,일반의류,0.2912426882127568,2,6단계,2
11680521,논현1동,CS300014,신발,-0.17968642560178635,1,4단계,1
11680521,논현1동,CS300016,안경,-0.15161501167145394,1,4단계,1
11680521,논현1동,CS300017,시계및귀금속,0.17613901711067068,2,6단계,2
11680521,논현1동,CS300018,의약품,-0.04914671261750522,1,5단계,1
11680521,논현1동,CS300019,의료기기,0.04720315046785138,1,5단계,1
11680521,논현1동,CS300020,서적,-0.10964728638344956,1,4단계,1
11680521,논현1동,CS300021,문구,-0.1331972651709864,1,4단계,1
11680521,논현1동,CS300022,화장품,0.15657580404828814,2,6단계,2
11680521,논현1동,CS300024,운동/경기용품,-0.32144063312277427,0,2단계,1
11680521,논현1동,CS300028,화초,0.25434705390356793,2,6단계,2
11680521,논현1동,CS300029,애완동물,-0.48737747220826333,0,1단계,0
11680521,논현1동,CS300031,가구,-0.21585312837781317,1,3단계,1
11680521,논현1동,CS300032,가전제품,-0.2141464145974027,1,3단계,1
11680521,논현1동,CS300033,철물점,-0.2939735309592688,0,2단계,0
11680521,논현1동,CS300035,인테리어,-0.43128204486989963,0,1단계,0
11680521,논현1동,CS300036,조명용품,-0.3156784655026125,0,2단계,1
11680521,논현1동,CS300043,전자상거래업,0.4252184603752873,2,7단계,2
11680531,논현2동,CS100001,한식음식점,0.9849543950088151,2,7단계,2
11680531,논현2동,CS100002,중식음식점,0.012296850703051032,1,5단계,1
11680531,논현2동,CS100003,일식음식점,0.0416498126737514,1,5단계,1
11680531,논현2동,CS100004,양식음식점,0.24805982849502306,2,6단계,2
11680531,논현2동,CS100005,제과점,0.44382397887366787,2,7단계,2
11680531,논현2동,CS100006,패스트푸드점,0.9368188851357688,2,7단계,2
11680531,논현2동,CS100007,치킨전문점,0.0241946469819018,1,5단계,1
11680531,논현2동,CS100008,분식전문점,0.657486228133012,2,7단계,2
11680531,논현2동,CS100009,호프-간이주점,0.3350299419076837,2,6단계,2
11680531,논현2동,CS100010,커피-음료,0.6045165531137828,2,7단계,2
11680531,논현2동,CS200001,일반교습학원,0.43670533809422807,2,7단계,2
11680531,논현2동,CS200003,예술학원,0.04911597939227219,1,5단계,2
11680531,논현2동,CS200005,스포츠 강습,-0.0361845705617551,1,5단계,1
11680531,논현2동,CS200006,일반의원,0.36681824625215964,2,6단계,2
11680531,논현2동,CS200007,치과의원,0.09051756911816736,2,5단계,2
11680531,논현2동,CS200008,한의원,-0.052256760792685396,1,5단계,1
11680531,논현2동,CS200016,당구장,0.2827690554866861,2,6단계,2
11680531,논현2동,CS200017,골프연습장,-0.32285015222024777,0,2단계,0
11680531,논현2동,CS200019,PC방,-0.24417519195188575,0,3단계,0
11680531,논현2동,CS200024,스포츠클럽,0.467841608312757,2,7단계,2
11680531,논현2동,CS200025,자동차수리,-0.20808928018755263,1,3단계,1
11680531,논현2동,CS200028,미용실,0.07752623607974671,2,5단계,2
11680531,논현2동,CS200029,네일숍,-0.003011225271708058,1,5단계,1
11680531,논현2동,CS200030,피부관리실,0.2946634202945461,2,6단계,2
11680531,논현2동,CS200031,세탁소,-0.1536530054366836,1,4단계,1
11680531,논현2동,CS200034,여관,0.26385397468989735,2,6단계,2
11680531,논현2동,CS200037,노래방,-0.23705601562604398,1,3단계,0
11680531,논현2동,CS300001,슈퍼마켓,0.06270321151752198,1,5단계,2
11680531,논현2동,CS300002,편의점,0.9239534188347321,2,7단계,2
11680531,논현2동,CS300003,컴퓨터및주변장치판매,0.006200032679270481,1,5단계,1
11680531,논현2동,CS300004,핸드폰,-0.20052605972587143,1,3단계,1
11680531,논현2동,CS300006,미곡판매,0.21011445095295056,2,6단계,2
11680531,논현2동,CS300007,육류판매,0.14857610174976005,2,6단계,2
11680531,논현2동,CS300010,반찬가게,-0.25721639069369345,0,3단계,1
11680531,논현2동,CS300011,일반의류,0.023116444173679106,1,5단계,2
11680531,논현2동,CS300016,안경,0.11121737154858996,2,5단계,1
11680531,논현2동,CS300017,시계및귀금속,-0.2546326228423309,0,3단계,0
11680531,논현2동,CS300018,의약품,-0.05200013334738734,1,5단계,1
11680531,논현2동,CS300019,의료기기,0.18696338496031922,2,6단계,2
11680531,논현2동,CS300021,문구,-0.17635368221317138,1,4단계,1
11680531,논현2동,CS300022,화장품,0.43137045068662333,2,7단계,2
11680531,논현2동,CS300024,운동/경기용품,0.040633342431139446,1,5단계,1
11680531,논현2동,CS300028,화초,0.02751951857538934,1,5단계,2
11680531,논현2동,CS300029,애완동물,-0.19698069628501233,1,3단계,0
11680531,논현2동,CS300031,가구,-0.3850965091356793,0,1단계,0
11680531,논현2동,CS300033,철물점,-0.5282715085992049,0,1단계,0
11680531,논현2동,CS300035,인테리어,-0.18240370820492863,1,4단계,1
11680531,논현2동,CS300036,조명용품,-0.006867736366966297,1,5단계,1
11680531,논현2동,CS300043,전자상거래업,0.6043079567727081,2,7단계,2
11680545,압구정동,CS100001,한식음식점,0.4065578247385706,2,6단계,2
11680545,압구정동,CS100002,중식음식점,-0.3182527546143855,0,2단계,0
11680545,압구정동,CS100003,일식음식점,0.07429886905746591,2,5단계,2
11680545,압구정동,CS100004,양식음식점,0.23344204832102733,2,6단계,2
11680545,압구정동,CS100005,제과점,0.06095856552503042,1,5단계,2
11680545,압구정동,CS100006,패스트푸드점,0.17531586694466658,2,6단계,2
11680545,압구정동,CS100007,치킨전문점,-0.03324849523882621,1,5단계,1
11680545,압구정동,CS100008,분식전문점,-0.06114801159298125,1,4단계,1
11680545,압구정동,CS100009,호프-간이주점,0.13368668241986315,2,5단계,2
11680545,압구정동,CS100010,커피-음료,0.47527250165108564,2,7단계,2
11680545,압구정동,CS200001,일반교습학원,0.41262943842983674,2,7단계,2
11680545,압구정동,CS200002,외국어학원,-0.05668294986328497,1,5단계,1
11680545,압구정동,CS200003,예술학원,-0.013197724146776925,1,5단계,2
11680545,압구정동,CS200005,스포츠 강습,0.37884949865298,2,6단계,2
11680545,압구정동,CS200006,일반의원,0.42261233768388884,2,7단계,2
11680545,압구정동,CS200007,치과의원,-0.10679324229699817,1,4단계,1
11680545,압구정동,CS200008,한의원,0.008577234265931124,1,5단계,1
11680545,압구정동,CS200016,당구장,0.2770472075560912,2,6단계,2
11680545,압구정동,CS200017,골프연습장,-0.1296185052890805,1,4단계,1
11680545,압구정동,CS200019,PC방,0.607784385882203,2,7단계,2
11680545,압구정동,CS200024,스포츠클럽,0.05696149214928754,1,5단계,2
11680545,압구정동,CS200026,자동차미용,-0.06877636411088991,1,4단계,1
11680545,압구정동,CS200028,미용실,0.1476307443401845,2,6단계,2
11680545,압구정동,CS200029,네일숍,0.01989535869294931,1,5단계,2
11680545,압구정동,CS200030,피부관리실,0.22814093533492916,2,6단계,2
11680545,압구정동,CS200031,세탁소,0.18510812290678003,2,6단계,2
11680545,압구정동,CS200037,노래방,-0.30999799699542496,0,2단계,0
11680545,압구정동,CS300001,슈퍼마켓,0.18563485648656228,2,6단계,2
11680545,압구정동,CS300002,편의점,0.8674772883075245,2,7단계,2
11680545,압구정동,CS300004,핸드폰,0.7030308719543795,2,7단계,2
11680545,압구정동,CS300006,미곡판매,-0.24144531408280426,1,3단계,0
11680545,압구정동,CS300007,육류판매,0.9500216105412562,2,7단계,2
11680545,압구정동,CS300008,수산물판매,-0.26516561629537594,0,3단계,0
11680545,압구정동,CS300010,반찬가게,-0.16884504152636304,1,4단계,1
11680545,압구정동,CS300011,일반의류,0.925816733315602,2,7단계,2
11680545,압구정동,CS300014,신발,-0.24297139357725317,0,3단계,0
11680545,압구정동,CS300015,가방,0.3168788911325042,2,6단계,2
11680545,압구정동,CS300016,안경,-0.2712654238896225,0,2단계,1
11680545,압구정동,CS300017,시계및귀금속,0.35493535845182017,2,6단계,2
11680545,압구정동,CS300018,의약품,0.4013397801099869,2,6단계,2
11680545,압구정동,CS300020,서적,-0.1430774360063222,1,4단계,1
11680545,압구정동,CS300021,문구,-0.16885997213499915,1,4단계,1
11680545,압구정동,CS300022,화장품,0.1493934894805598,2,6단계,2
11680545,압구정동,CS300024,운동/경기용품,-0.33586812034729563,0,2단계,0
11680545,압구정동,CS300025,자전거 및 기타운송장비,-0.30784451674200186,0,2단계,0
11680545,압구정동,CS300026,완구,-0.14061662440212003,1,4단계,0
11680545,압구정동,CS300027,섬유제품,0.49532009974587143,2,7단계,2
11680545,압구정동,CS300028,화초,0.03551548155454923,1,5단계,1
11680545,압구정동,CS300031,가구,0.3215753879960008,2,6단계,2
11680545,압구정동,CS300033,철물점,1.2514743863925784,2,7단계,2
11680545,압구정동,CS300043,전자상거래업,0.3287914957254867,2,6단계,2
11680565,청담동,CS100001,한식음식점,0.3131940648864989,2,6단계,2
11680565,청담동,CS100002,중식음식점,-0.08414950840888932,1,4단계,1
11680565,청담동,CS100003,일식음식점,-0.11905409544416026,1,4단계,1
11680565,청담동,CS100004,양식음식점,0.1940234269217243,2,6단계,2
11680565,청담동,CS100005,제과점,0.007444776336446204,1,5단계,1
11680565,청담동,CS100006,패스트푸드점,0.11510360164238956,2,5단계,2
11680565,청담동,CS100007,치킨전문점,0.22045124248078177,2,6단계,2
11680565,청담동,CS100008,분식전문점,-0.04694152771266352,1,5단계,1
11680565,청담동,CS100009,호프-간이주점,0.07459396716666813,2,5단계,2
11680565,청담동,CS100010,커피-음료,0.2584363300943609,2,6단계,2
11680565,청담동,CS200001,일반교습학원,0.2743382686287078,2,6단계,2
11680565,청담동,CS200002,외국어학원,0.13263993097184912,2,5단계,1
11680565,청담동,CS200003,예술학원,0.07940495873016326,2,5단계,2
11680565,청담동,CS200005,스포츠 강습,0.4848253898388626,2,7단계,2
11680565,청담동,CS200006,일반의원,0.3206523449766445,2,6단계,2
11680565,청담동,CS200007,치과의원,-0.17308339703641237,1,4단계,1
11680565,청담동,CS200008,한의원,-0.19096262456038032,1,3단계,1
11680565,청담동,CS200017,골프연습장,-0.1628089990422113,1,4단계,1
11680565,청담동,CS200019,PC방,-0.29479877033837965,0,2단계,0
11680565,청담동,CS200024,스포츠클럽,0.3305483074506286,2,6단계,2
11680565,청담동,CS200025,자동차수리,-0.22059665956305724,1,3단계,1
11680565,청담동,CS200028,미용실,0.24601397545345577,2,6단계,2
11680565,청담동,CS200029,네일숍,-0.0746225224853531,1,4단계,1
11680565,청담동,CS200030,피부관리실,0.18965065825578584,2,6단계,2
11680565,청담동,CS200031,세탁소,0.11065260251317904,2,5단계,2
11680565,청담동,CS200037,노래방,0.7981059495153172,2,7단계,2
11680565,청담동,CS300001,슈퍼마켓,-0.0014872605607835453,1,5단계,1
11680565,청담동,CS300002,편의점,0.6528888060418626,2,7단계,2
11680565,청담동,CS300003,컴퓨터및주변장치판매,-0.1677772118247121,1,4단계,1
11680565,청담동,CS300007,육류판매,-0.5226967215763046,0,1단계,0
11680565,청담동,CS300008,수산물판매,-0.08722022485250555,1,4단계,1
11680565,청담동,CS300009,청과상,-0.27984150137596514,0,2단계,0
11680565,청담동,CS300010,반찬가게,0.27092687231796764,2,6단계,2
11680565,청담동,CS300011,일반의류,0.46196686680033605,2,7단계,2
11680565,청담동,CS300014,신발,0.8175795963771948,2,7단계,2
11680565,청담동,CS300015,가방,-0.15095648364163217,1,4단계,1
11680565,청담동,CS300016,안경,0.7181160233455847,2,7단계,2
11680565,청담동,CS300017,시계및귀금속,-0.10990434574613961,1,4단계,1
11680565,청담동,CS300018,의약품,0.19714708040464488,2,6단계,2
11680565,청담동,CS300019,의료기기,-0.14958497968133588,1,4단계,1
11680565,청담동,CS300020,서적,-0.27346131395047907,0,2단계,1
11680565,청담동,CS300021,문구,0.15325311204117925,2,6단계,2
11680565,청담동,CS300022,화장품,0.4916943563750915,2,7단계,2
11680565,청담동,CS300024,운동/경기용품,-0.31234228125222785,0,2단계,0
11680565,청담동,CS300027,섬유제품,-0.5140188067684796,0,1단계,0
11680565,청담동,CS300028,화초,-0.13116907805651662,1,4단계,2
11680565,청담동,CS300029,애완동물,-0.36230674628641196,0,2단계,1
11680565,청담동,CS300031,가구,-0.33051894448145974,0,2단계,1
11680565,청담동,CS300032,가전제품,0.056447665221516855,1,5단계,1
11680565,청담동,CS300033,철물점,-0.2876982389648968,0,2단계,0
11680565,청담동,CS300035,인테리어,-0.209253828332822,1,3단계,1
11680565,청담동,CS300043,전자상거래업,0.6572869112038924,2,7단계,2
11680580,삼성1동,CS100001,한식음식점,0.5665184371551977,2,7단계,2
11680580,삼성1동,CS100002,중식음식점,-0.1285647576491611,1,4단계,1
11680580,삼성1동,CS100003,일식음식점,0.09087342829582121,2,5단계,2
11680580,삼성1동,CS100004,양식음식점,0.18374264809879398,2,6단계,2
11680580,삼성1동,CS100005,제과점,0.18173221685210356,2,6단계,2
11680580,삼성1동,CS100006,패스트푸드점,-0.029818287166909985,1,5단계,1
11680580,삼성1동,CS100007,치킨전문점,0.013693661618358954,1,5단계,1
11680580,삼성1동,CS100008,분식전문점,0.4573482696102807,2,7단계,2
11680580,삼성1동,CS100009,호프-간이주점,0.24062823404247888,2,6단계,2
11680580,삼성1동,CS100010,커피-음료,0.19620200730937878,2,6단계,2
11680580,삼성1동,CS200001,일반교습학원,0.05264023472280206,1,5단계,2
11680580,삼성1동,CS200003,예술학원,0.2165884928254943,2,6단계,2
11680580,삼성1동,CS200005,스포츠 강습,0.5960828524158435,2,7단계,2
11680580,삼성1동,CS200006,일반의원,0.07603539275934675,2,5단계,2
11680580,삼성1동,CS200007,치과의원,-0.1927754801103812,1,3단계,1
11680580,삼성1동,CS200008,한의원,-0.2312691167019612,1,3단계,1
11680580,삼성1동,CS200016,당구장,-0.3094534266998419,0,2단계,0
11680580,삼성1동,CS200017,골프연습장,0.6150901665091593,2,7단계,2
11680580,삼성1동,CS200019,PC방,2.0050667435167493,2,7단계,2
11680580,삼성1동,CS200024,스포츠클럽,-0.08381072947745834,1,4단계,1
11680580,삼성1동,CS200025,자동차수리,-0.23071544367940666,1,3단계,1
11680580,삼성1동,CS200026,자동차미용,-0.12240441762090509,1,4단계,1
11680580,삼성1동,CS200028,미용실,-0.19390995289680257,1,3단계,1
11680580,삼성1동,CS200029,네일숍,0.12444261038925157,2,5단계,2
11680580,삼성1동,CS200030,피부관리실,0.16369354622782656,2,6단계,2
11680580,삼성1동,CS200031,세탁소,-0.14233268122816414,1,4단계,1
11680580,삼성1동,CS200037,노래방,-0.17936135371086984,1,4단계,1
11680580,삼성1동,CS300001,슈퍼마켓,-0.11386136726751896,1,4단계,1
11680580,삼성1동,CS300002,편의점,0.578968702961902,2,7단계,2
11680580,삼성1동,CS300003,컴퓨터및주변장치판매,-0.1791534792371504,1,4단계,1
11680580,삼성1동,CS300004,핸드폰,-0.5952281359201611,0,1단계,0
11680580,삼성1동,CS300007,육류판매,-0.08894384808475136,1,4단계,2
11680580,삼성1동,CS300010,반찬가게,0.2087492600061817,2,6단계,2
11680580,삼성1동,CS300011,일반의류,0.5940294247324513,2,7단계,2
11680580,삼성1동,CS300014,신발,0.31901126619906783,2,6단계,2
11680580,삼성1동,CS300015,가방,-0.18749362321750807,1,4단계,2
11680580,삼성1동,CS300016,안경,-0.28565049713214674,0,2단계,1
11680580,삼성1동,CS300017,시계및귀금속,-0.4917028550277666,0,1단계,0
11680580,삼성1동,CS300018,의약품,0.06564259485440332,1,5단계,2
11680580,삼성1동,CS300021,문구,-0.16251300912428485,1,4단계,1
11680580,삼성1동,CS300022,화장품,0.3474647041545998,2,6단계,2
11680580,삼성1동,CS300024,운동/경기용품,-0.34654728123103984,0,2단계,1
11680580,삼성1동,CS300026,완구,0.9184914917816158,2,7단계,2
11680580,삼성1동,CS300027,섬유제품,-0.19350130927381962,1,3단계,1
11680580,삼성1동,CS300028,화초,-0.20606688040077756,1,3단계,1
11680580,삼성1동,CS300029,애완동물,-0.11055237697547318,1,4단계,1
11680580,삼성1동,CS300031,가구,-0.4001161568570049,0,1단계,1
11680580,삼성1동,CS300036,조명용품,0.010734978417970303,1,5단계,1
11680580,삼성1동,CS300043,전자상거래업,0.4878632747212644,2,7단계,2
11680590,삼성2동,CS100001,한식음식점,0.3635503289435055,2,6단계,2
11680590,삼성2동,CS100002,중식음식점,-0.20228484708755676,1,3단계,1
11680590,삼성2동,CS100003,일식음식점,0.5390188503270136,2,7단계,2
11680590,삼성2동,CS100004,양식음식점,0.021887128471632003,1,5단계,2
11680590,삼성2동,CS100005,제과점,0.23231137981217628,2,6단계,2
11680590,삼성2동,CS100006,패스트푸드점,0.17213985023900577,2,6단계,2
11680590,삼성2동,CS100007,치킨전문점,0.7358911572180331,2,7단계,2
11680590,삼성2동,CS100008,분식전문점,0.11345062694953281,2,5단계,2
11680590,삼성2동,CS100009,호프-간이주점,-0.14190173317529212,1,4단계,1
11680590,삼성2동,CS100010,커피-음료,0.3554096695237558,2,6단계,2
11680590,삼성2동,CS200001,일반교습학원,0.29894316887950106,2,6단계,2
11680590,삼성2동,CS200002,외국어학원,0.5601769013813793,2,7단계,2
11680590,삼성2동,CS200003,예술학원,0.2984437320136543,2,6단계,2
11680590,삼성2동,CS200005,스포츠 강습,0.08465235696786698,2,5단계,2
11680590,삼성2동,CS200006,일반의원,-0.024074135916597877,1,5단계,1
11680590,삼성2동,CS200007,치과의원,-0.12609653205278093,1,4단계,1
11680590,삼성2동,CS200008,한의원,0.006029235768601947,1,5단계,1
11680590,삼성2동,CS200016,당구장,-0.4331405872687399,0,1단계,0
11680590,삼성2동,CS200017,골프연습장,0.19592809139968576,2,6단계,2
11680590,삼성2동,CS200024,스포츠클럽,-0.02230522696940388,1,5단계,1
11680590,삼성2동,CS200025,자동차수리,-0.2208970661550727,1,3단계,1
11680590,삼성2동,CS200028,미용실,-0.13446244592173162,1,4단계,1
11680590,삼성2동,CS200029,네일숍,0.5946144682801371,2,7단계,2
11680590,삼성2동,CS200030,피부관리실,0.6680956071071735,2,7단계,2
11680590,삼성2동,CS200031,세탁소,-0.17876061907946178,1,4단계,1
11680590,삼성2동,CS200034,여관,-0.30861737606197154,0,2단계,0
11680590,삼성2동,CS200037,노래방,-0.4681451599903328,0,1단계,0
11680590,삼성2동,CS300001,슈퍼마켓,-0.08632631372108557,1,4단계,1
11680590,삼성2동,CS300002,편의점,0.7529675760517631,2,7단계,2
11680590,삼성2동,CS300004,핸드폰,-0.25630363731873823,0,3단계,0
11680590,삼성2동,CS300007,육류판매,-0.37415791998069753,0,2단계,0
11680590,삼성2동,CS300010,반찬가게,-0.08224421513066124,1,4단계,1
11680590,삼성2동,CS300011,일반의류,0.41391238914252054,2,7단계,2
11680590,삼성2동,CS300016,안경,0.387714567771914,2,6단계,2
11680590,삼성2동,CS300017,시계및귀금속,-0.20422681884975458,1,3단계,1
11680590,삼성2동,CS300018,의약품,0.30290898899482566,2,6단계,2
11680590,삼성2동,CS300019,의료기기,-0.09967263359211123,1,4단계,1
11680590,삼성2동,CS300021,문구,0.7976124183156671,2,7단계,2
11680590,삼성2동,CS300022,화장품,0.29802191050725296,2,6단계,2
11680590,삼성2동,CS300024,운동/경기용품,-0.3134329858207636,0,2단계,0
11680590,삼성2동,CS300028,화초,0.7325051048968101,2,7단계,2
11680590,삼성2동,CS300029,애완동물,-0.5848484751473044,0,1단계,0
